DDI-MedLine.d0.s0|DDI-MedLine.d0.s0.e0|DDI-MedLine.d0.s0.e1|0|null
DDI-MedLine.d1.s6|DDI-MedLine.d1.s6.e3|DDI-MedLine.d1.s6.e4|0|null
DDI-MedLine.d2.s0|DDI-MedLine.d2.s0.e0|DDI-MedLine.d2.s0.e1|0|null
DDI-MedLine.d2.s1|DDI-MedLine.d2.s1.e0|DDI-MedLine.d2.s1.e1|0|null
DDI-MedLine.d2.s1|DDI-MedLine.d2.s1.e0|DDI-MedLine.d2.s1.e2|1|effect
DDI-MedLine.d2.s1|DDI-MedLine.d2.s1.e1|DDI-MedLine.d2.s1.e2|0|null
DDI-MedLine.d2.s2|DDI-MedLine.d2.s2.e0|DDI-MedLine.d2.s2.e1|0|null
DDI-MedLine.d2.s3|DDI-MedLine.d2.s3.e0|DDI-MedLine.d2.s3.e1|0|null
DDI-MedLine.d3.s0|DDI-MedLine.d3.s0.e0|DDI-MedLine.d3.s0.e1|0|null
DDI-MedLine.d3.s0|DDI-MedLine.d3.s0.e0|DDI-MedLine.d3.s0.e2|0|null
DDI-MedLine.d3.s0|DDI-MedLine.d3.s0.e1|DDI-MedLine.d3.s0.e2|0|null
DDI-MedLine.d3.s1|DDI-MedLine.d3.s1.e0|DDI-MedLine.d3.s1.e1|0|null
DDI-MedLine.d3.s1|DDI-MedLine.d3.s1.e0|DDI-MedLine.d3.s1.e2|0|null
DDI-MedLine.d3.s1|DDI-MedLine.d3.s1.e1|DDI-MedLine.d3.s1.e2|0|null
DDI-MedLine.d3.s3|DDI-MedLine.d3.s3.e0|DDI-MedLine.d3.s3.e1|0|null
DDI-MedLine.d3.s3|DDI-MedLine.d3.s3.e0|DDI-MedLine.d3.s3.e2|0|null
DDI-MedLine.d3.s3|DDI-MedLine.d3.s3.e1|DDI-MedLine.d3.s3.e2|0|null
DDI-MedLine.d3.s4|DDI-MedLine.d3.s4.e0|DDI-MedLine.d3.s4.e1|0|null
DDI-MedLine.d3.s4|DDI-MedLine.d3.s4.e0|DDI-MedLine.d3.s4.e2|0|null
DDI-MedLine.d3.s4|DDI-MedLine.d3.s4.e0|DDI-MedLine.d3.s4.e3|0|null
DDI-MedLine.d3.s4|DDI-MedLine.d3.s4.e1|DDI-MedLine.d3.s4.e2|0|null
DDI-MedLine.d3.s4|DDI-MedLine.d3.s4.e1|DDI-MedLine.d3.s4.e3|0|null
DDI-MedLine.d3.s4|DDI-MedLine.d3.s4.e2|DDI-MedLine.d3.s4.e3|0|null
DDI-MedLine.d3.s5|DDI-MedLine.d3.s5.e0|DDI-MedLine.d3.s5.e1|0|null
DDI-MedLine.d3.s5|DDI-MedLine.d3.s5.e0|DDI-MedLine.d3.s5.e2|0|null
DDI-MedLine.d3.s5|DDI-MedLine.d3.s5.e0|DDI-MedLine.d3.s5.e3|0|null
DDI-MedLine.d3.s5|DDI-MedLine.d3.s5.e1|DDI-MedLine.d3.s5.e2|0|null
DDI-MedLine.d3.s5|DDI-MedLine.d3.s5.e1|DDI-MedLine.d3.s5.e3|0|null
DDI-MedLine.d3.s5|DDI-MedLine.d3.s5.e2|DDI-MedLine.d3.s5.e3|0|null
DDI-MedLine.d3.s6|DDI-MedLine.d3.s6.e0|DDI-MedLine.d3.s6.e1|0|null
DDI-MedLine.d3.s7|DDI-MedLine.d3.s7.e0|DDI-MedLine.d3.s7.e1|1|mechanism
DDI-MedLine.d3.s7|DDI-MedLine.d3.s7.e0|DDI-MedLine.d3.s7.e2|1|mechanism
DDI-MedLine.d3.s7|DDI-MedLine.d3.s7.e1|DDI-MedLine.d3.s7.e2|0|null
DDI-MedLine.d3.s8|DDI-MedLine.d3.s8.e0|DDI-MedLine.d3.s8.e1|1|mechanism
DDI-MedLine.d3.s8|DDI-MedLine.d3.s8.e0|DDI-MedLine.d3.s8.e2|0|null
DDI-MedLine.d3.s8|DDI-MedLine.d3.s8.e0|DDI-MedLine.d3.s8.e3|0|null
DDI-MedLine.d3.s8|DDI-MedLine.d3.s8.e1|DDI-MedLine.d3.s8.e2|0|null
DDI-MedLine.d3.s8|DDI-MedLine.d3.s8.e1|DDI-MedLine.d3.s8.e3|0|null
DDI-MedLine.d3.s8|DDI-MedLine.d3.s8.e2|DDI-MedLine.d3.s8.e3|0|null
DDI-MedLine.d3.s10|DDI-MedLine.d3.s10.e0|DDI-MedLine.d3.s10.e1|0|null
DDI-MedLine.d3.s11|DDI-MedLine.d3.s11.e0|DDI-MedLine.d3.s11.e1|0|null
DDI-MedLine.d3.s12|DDI-MedLine.d3.s12.e0|DDI-MedLine.d3.s12.e1|1|effect
DDI-MedLine.d3.s13|DDI-MedLine.d3.s13.e0|DDI-MedLine.d3.s13.e1|1|mechanism
DDI-MedLine.d3.s14|DDI-MedLine.d3.s14.e0|DDI-MedLine.d3.s14.e1|1|mechanism
DDI-MedLine.d3.s14|DDI-MedLine.d3.s14.e0|DDI-MedLine.d3.s14.e2|1|mechanism
DDI-MedLine.d3.s14|DDI-MedLine.d3.s14.e1|DDI-MedLine.d3.s14.e2|0|null
DDI-MedLine.d3.s15|DDI-MedLine.d3.s15.e0|DDI-MedLine.d3.s15.e1|0|null
DDI-MedLine.d3.s15|DDI-MedLine.d3.s15.e0|DDI-MedLine.d3.s15.e2|0|null
DDI-MedLine.d3.s15|DDI-MedLine.d3.s15.e1|DDI-MedLine.d3.s15.e2|0|null
DDI-MedLine.d4.s0|DDI-MedLine.d4.s0.e0|DDI-MedLine.d4.s0.e1|0|null
DDI-MedLine.d4.s0|DDI-MedLine.d4.s0.e0|DDI-MedLine.d4.s0.e2|0|null
DDI-MedLine.d4.s0|DDI-MedLine.d4.s0.e1|DDI-MedLine.d4.s0.e2|0|null
DDI-MedLine.d5.s0|DDI-MedLine.d5.s0.e0|DDI-MedLine.d5.s0.e1|0|null
DDI-MedLine.d5.s0|DDI-MedLine.d5.s0.e0|DDI-MedLine.d5.s0.e2|0|null
DDI-MedLine.d5.s0|DDI-MedLine.d5.s0.e0|DDI-MedLine.d5.s0.e3|0|null
DDI-MedLine.d5.s0|DDI-MedLine.d5.s0.e0|DDI-MedLine.d5.s0.e4|0|null
DDI-MedLine.d5.s0|DDI-MedLine.d5.s0.e1|DDI-MedLine.d5.s0.e2|0|null
DDI-MedLine.d5.s0|DDI-MedLine.d5.s0.e1|DDI-MedLine.d5.s0.e3|0|null
DDI-MedLine.d5.s0|DDI-MedLine.d5.s0.e1|DDI-MedLine.d5.s0.e4|0|null
DDI-MedLine.d5.s0|DDI-MedLine.d5.s0.e2|DDI-MedLine.d5.s0.e3|0|null
DDI-MedLine.d5.s0|DDI-MedLine.d5.s0.e2|DDI-MedLine.d5.s0.e4|0|null
DDI-MedLine.d5.s0|DDI-MedLine.d5.s0.e3|DDI-MedLine.d5.s0.e4|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e0|DDI-MedLine.d5.s1.e1|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e0|DDI-MedLine.d5.s1.e2|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e0|DDI-MedLine.d5.s1.e3|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e0|DDI-MedLine.d5.s1.e4|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e0|DDI-MedLine.d5.s1.e5|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e1|DDI-MedLine.d5.s1.e2|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e1|DDI-MedLine.d5.s1.e3|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e1|DDI-MedLine.d5.s1.e4|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e1|DDI-MedLine.d5.s1.e5|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e2|DDI-MedLine.d5.s1.e3|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e2|DDI-MedLine.d5.s1.e4|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e2|DDI-MedLine.d5.s1.e5|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e3|DDI-MedLine.d5.s1.e4|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e3|DDI-MedLine.d5.s1.e5|0|null
DDI-MedLine.d5.s1|DDI-MedLine.d5.s1.e4|DDI-MedLine.d5.s1.e5|0|null
DDI-MedLine.d5.s2|DDI-MedLine.d5.s2.e0|DDI-MedLine.d5.s2.e1|0|null
DDI-MedLine.d5.s3|DDI-MedLine.d5.s3.e0|DDI-MedLine.d5.s3.e1|1|effect
DDI-MedLine.d5.s4|DDI-MedLine.d5.s4.e0|DDI-MedLine.d5.s4.e1|1|effect
DDI-MedLine.d7.s0|DDI-MedLine.d7.s0.e0|DDI-MedLine.d7.s0.e1|1|mechanism
DDI-MedLine.d7.s1|DDI-MedLine.d7.s1.e0|DDI-MedLine.d7.s1.e1|1|mechanism
DDI-MedLine.d7.s4|DDI-MedLine.d7.s4.e0|DDI-MedLine.d7.s4.e1|1|effect
DDI-MedLine.d8.s0|DDI-MedLine.d8.s0.e0|DDI-MedLine.d8.s0.e1|0|null
DDI-MedLine.d8.s1|DDI-MedLine.d8.s1.e0|DDI-MedLine.d8.s1.e1|0|null
DDI-MedLine.d8.s1|DDI-MedLine.d8.s1.e0|DDI-MedLine.d8.s1.e2|0|null
DDI-MedLine.d8.s1|DDI-MedLine.d8.s1.e1|DDI-MedLine.d8.s1.e2|0|null
DDI-MedLine.d8.s5|DDI-MedLine.d8.s5.e0|DDI-MedLine.d8.s5.e1|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e0|DDI-MedLine.d8.s6.e1|1|effect
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e0|DDI-MedLine.d8.s6.e2|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e0|DDI-MedLine.d8.s6.e3|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e0|DDI-MedLine.d8.s6.e4|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e1|DDI-MedLine.d8.s6.e2|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e1|DDI-MedLine.d8.s6.e3|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e1|DDI-MedLine.d8.s6.e4|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e2|DDI-MedLine.d8.s6.e3|0|null
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e2|DDI-MedLine.d8.s6.e4|1|effect
DDI-MedLine.d8.s6|DDI-MedLine.d8.s6.e3|DDI-MedLine.d8.s6.e4|1|effect
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e0|DDI-MedLine.d11.s4.e1|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e0|DDI-MedLine.d11.s4.e2|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e0|DDI-MedLine.d11.s4.e3|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e0|DDI-MedLine.d11.s4.e4|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e0|DDI-MedLine.d11.s4.e5|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e1|DDI-MedLine.d11.s4.e2|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e1|DDI-MedLine.d11.s4.e3|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e1|DDI-MedLine.d11.s4.e4|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e1|DDI-MedLine.d11.s4.e5|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e2|DDI-MedLine.d11.s4.e3|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e2|DDI-MedLine.d11.s4.e4|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e2|DDI-MedLine.d11.s4.e5|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e3|DDI-MedLine.d11.s4.e4|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e3|DDI-MedLine.d11.s4.e5|0|null
DDI-MedLine.d11.s4|DDI-MedLine.d11.s4.e4|DDI-MedLine.d11.s4.e5|0|null
DDI-MedLine.d12.s0|DDI-MedLine.d12.s0.e0|DDI-MedLine.d12.s0.e1|0|null
DDI-MedLine.d12.s0|DDI-MedLine.d12.s0.e0|DDI-MedLine.d12.s0.e2|1|effect
DDI-MedLine.d12.s0|DDI-MedLine.d12.s0.e0|DDI-MedLine.d12.s0.e3|1|effect
DDI-MedLine.d12.s0|DDI-MedLine.d12.s0.e1|DDI-MedLine.d12.s0.e2|1|effect
DDI-MedLine.d12.s0|DDI-MedLine.d12.s0.e1|DDI-MedLine.d12.s0.e3|1|effect
DDI-MedLine.d12.s0|DDI-MedLine.d12.s0.e2|DDI-MedLine.d12.s0.e3|0|null
DDI-MedLine.d12.s1|DDI-MedLine.d12.s1.e0|DDI-MedLine.d12.s1.e1|0|null
DDI-MedLine.d12.s1|DDI-MedLine.d12.s1.e0|DDI-MedLine.d12.s1.e2|0|null
DDI-MedLine.d12.s1|DDI-MedLine.d12.s1.e1|DDI-MedLine.d12.s1.e2|0|null
DDI-MedLine.d12.s2|DDI-MedLine.d12.s2.e0|DDI-MedLine.d12.s2.e1|0|null
DDI-MedLine.d12.s2|DDI-MedLine.d12.s2.e0|DDI-MedLine.d12.s2.e2|0|null
DDI-MedLine.d12.s2|DDI-MedLine.d12.s2.e0|DDI-MedLine.d12.s2.e3|1|effect
DDI-MedLine.d12.s2|DDI-MedLine.d12.s2.e0|DDI-MedLine.d12.s2.e4|1|effect
DDI-MedLine.d12.s2|DDI-MedLine.d12.s2.e1|DDI-MedLine.d12.s2.e2|0|null
DDI-MedLine.d12.s2|DDI-MedLine.d12.s2.e1|DDI-MedLine.d12.s2.e3|1|effect
DDI-MedLine.d12.s2|DDI-MedLine.d12.s2.e1|DDI-MedLine.d12.s2.e4|1|effect
DDI-MedLine.d12.s2|DDI-MedLine.d12.s2.e2|DDI-MedLine.d12.s2.e3|0|null
DDI-MedLine.d12.s2|DDI-MedLine.d12.s2.e2|DDI-MedLine.d12.s2.e4|0|null
DDI-MedLine.d12.s2|DDI-MedLine.d12.s2.e3|DDI-MedLine.d12.s2.e4|0|null
DDI-MedLine.d12.s3|DDI-MedLine.d12.s3.e0|DDI-MedLine.d12.s3.e1|0|null
DDI-MedLine.d12.s3|DDI-MedLine.d12.s3.e0|DDI-MedLine.d12.s3.e2|1|effect
DDI-MedLine.d12.s3|DDI-MedLine.d12.s3.e1|DDI-MedLine.d12.s3.e2|1|effect
DDI-MedLine.d12.s4|DDI-MedLine.d12.s4.e0|DDI-MedLine.d12.s4.e1|0|null
DDI-MedLine.d12.s4|DDI-MedLine.d12.s4.e0|DDI-MedLine.d12.s4.e2|1|effect
DDI-MedLine.d12.s4|DDI-MedLine.d12.s4.e1|DDI-MedLine.d12.s4.e2|1|effect
DDI-MedLine.d12.s5|DDI-MedLine.d12.s5.e0|DDI-MedLine.d12.s5.e1|0|null
DDI-MedLine.d12.s6|DDI-MedLine.d12.s6.e0|DDI-MedLine.d12.s6.e1|1|effect
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e0|DDI-MedLine.d12.s7.e1|0|null
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e0|DDI-MedLine.d12.s7.e2|0|null
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e0|DDI-MedLine.d12.s7.e3|0|null
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e0|DDI-MedLine.d12.s7.e4|1|effect
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e0|DDI-MedLine.d12.s7.e5|1|effect
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e1|DDI-MedLine.d12.s7.e2|0|null
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e1|DDI-MedLine.d12.s7.e3|0|null
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e1|DDI-MedLine.d12.s7.e4|1|effect
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e1|DDI-MedLine.d12.s7.e5|1|effect
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e2|DDI-MedLine.d12.s7.e3|0|null
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e2|DDI-MedLine.d12.s7.e4|1|effect
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e2|DDI-MedLine.d12.s7.e5|1|effect
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e3|DDI-MedLine.d12.s7.e4|1|effect
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e3|DDI-MedLine.d12.s7.e5|1|effect
DDI-MedLine.d12.s7|DDI-MedLine.d12.s7.e4|DDI-MedLine.d12.s7.e5|0|null
DDI-MedLine.d13.s7|DDI-MedLine.d13.s7.e0|DDI-MedLine.d13.s7.e1|0|null
DDI-MedLine.d13.s8|DDI-MedLine.d13.s8.e0|DDI-MedLine.d13.s8.e1|0|null
DDI-MedLine.d13.s8|DDI-MedLine.d13.s8.e0|DDI-MedLine.d13.s8.e2|0|null
DDI-MedLine.d13.s8|DDI-MedLine.d13.s8.e1|DDI-MedLine.d13.s8.e2|0|null
DDI-MedLine.d14.s0|DDI-MedLine.d14.s0.e0|DDI-MedLine.d14.s0.e1|0|null
DDI-MedLine.d14.s0|DDI-MedLine.d14.s0.e0|DDI-MedLine.d14.s0.e2|0|null
DDI-MedLine.d14.s0|DDI-MedLine.d14.s0.e0|DDI-MedLine.d14.s0.e3|0|null
DDI-MedLine.d14.s0|DDI-MedLine.d14.s0.e0|DDI-MedLine.d14.s0.e4|0|null
DDI-MedLine.d14.s0|DDI-MedLine.d14.s0.e1|DDI-MedLine.d14.s0.e2|0|null
DDI-MedLine.d14.s0|DDI-MedLine.d14.s0.e1|DDI-MedLine.d14.s0.e3|0|null
DDI-MedLine.d14.s0|DDI-MedLine.d14.s0.e1|DDI-MedLine.d14.s0.e4|0|null
DDI-MedLine.d14.s0|DDI-MedLine.d14.s0.e2|DDI-MedLine.d14.s0.e3|0|null
DDI-MedLine.d14.s0|DDI-MedLine.d14.s0.e2|DDI-MedLine.d14.s0.e4|0|null
DDI-MedLine.d14.s0|DDI-MedLine.d14.s0.e3|DDI-MedLine.d14.s0.e4|0|null
DDI-MedLine.d14.s1|DDI-MedLine.d14.s1.e0|DDI-MedLine.d14.s1.e1|0|null
DDI-MedLine.d14.s2|DDI-MedLine.d14.s2.e0|DDI-MedLine.d14.s2.e1|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e1|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e2|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e3|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e4|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e5|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e0|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e2|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e3|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e4|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e5|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e1|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e3|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e4|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e5|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e2|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e3|DDI-MedLine.d15.s0.e4|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e3|DDI-MedLine.d15.s0.e5|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e3|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e3|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e3|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e4|DDI-MedLine.d15.s0.e5|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e4|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e4|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e4|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e5|DDI-MedLine.d15.s0.e6|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e5|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e5|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e6|DDI-MedLine.d15.s0.e7|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e6|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s0|DDI-MedLine.d15.s0.e7|DDI-MedLine.d15.s0.e8|0|null
DDI-MedLine.d15.s1|DDI-MedLine.d15.s1.e0|DDI-MedLine.d15.s1.e1|0|null
DDI-MedLine.d15.s1|DDI-MedLine.d15.s1.e0|DDI-MedLine.d15.s1.e2|0|null
DDI-MedLine.d15.s1|DDI-MedLine.d15.s1.e1|DDI-MedLine.d15.s1.e2|0|null
DDI-MedLine.d15.s2|DDI-MedLine.d15.s2.e0|DDI-MedLine.d15.s2.e1|0|null
DDI-MedLine.d15.s2|DDI-MedLine.d15.s2.e0|DDI-MedLine.d15.s2.e2|0|null
DDI-MedLine.d15.s2|DDI-MedLine.d15.s2.e1|DDI-MedLine.d15.s2.e2|0|null
DDI-MedLine.d16.s0|DDI-MedLine.d16.s0.e0|DDI-MedLine.d16.s0.e1|1|int
DDI-MedLine.d16.s1|DDI-MedLine.d16.s1.e0|DDI-MedLine.d16.s1.e1|0|null
DDI-MedLine.d16.s3|DDI-MedLine.d16.s3.e0|DDI-MedLine.d16.s3.e1|1|mechanism
DDI-MedLine.d16.s4|DDI-MedLine.d16.s4.e0|DDI-MedLine.d16.s4.e1|0|null
DDI-MedLine.d16.s5|DDI-MedLine.d16.s5.e0|DDI-MedLine.d16.s5.e1|1|mechanism
DDI-MedLine.d16.s5|DDI-MedLine.d16.s5.e0|DDI-MedLine.d16.s5.e2|0|null
DDI-MedLine.d16.s5|DDI-MedLine.d16.s5.e1|DDI-MedLine.d16.s5.e2|0|null
DDI-MedLine.d16.s6|DDI-MedLine.d16.s6.e0|DDI-MedLine.d16.s6.e1|1|effect
DDI-MedLine.d17.s0|DDI-MedLine.d17.s0.e0|DDI-MedLine.d17.s0.e1|1|int
DDI-MedLine.d17.s1|DDI-MedLine.d17.s1.e0|DDI-MedLine.d17.s1.e1|0|null
DDI-MedLine.d17.s3|DDI-MedLine.d17.s3.e0|DDI-MedLine.d17.s3.e1|0|null
DDI-MedLine.d17.s3|DDI-MedLine.d17.s3.e0|DDI-MedLine.d17.s3.e2|0|null
DDI-MedLine.d17.s3|DDI-MedLine.d17.s3.e1|DDI-MedLine.d17.s3.e2|0|null
DDI-MedLine.d17.s4|DDI-MedLine.d17.s4.e0|DDI-MedLine.d17.s4.e1|1|effect
DDI-MedLine.d18.s0|DDI-MedLine.d18.s0.e0|DDI-MedLine.d18.s0.e1|0|null
DDI-MedLine.d18.s0|DDI-MedLine.d18.s0.e0|DDI-MedLine.d18.s0.e2|0|null
DDI-MedLine.d18.s0|DDI-MedLine.d18.s0.e1|DDI-MedLine.d18.s0.e2|0|null
DDI-MedLine.d18.s1|DDI-MedLine.d18.s1.e0|DDI-MedLine.d18.s1.e1|0|null
DDI-MedLine.d18.s1|DDI-MedLine.d18.s1.e0|DDI-MedLine.d18.s1.e2|0|null
DDI-MedLine.d18.s1|DDI-MedLine.d18.s1.e1|DDI-MedLine.d18.s1.e2|0|null
DDI-MedLine.d18.s2|DDI-MedLine.d18.s2.e0|DDI-MedLine.d18.s2.e1|0|null
DDI-MedLine.d18.s6|DDI-MedLine.d18.s6.e0|DDI-MedLine.d18.s6.e1|0|null
